ID,Form_ID,Cognateset_ID,Segment_Slice,Alignment,Source,Doubt
futu1245-100_wing-2,futu1245-100_wing-2,wing-59,,,Greenhilletal2008,False
emae1237-100_wing-1,emae1237-100_wing-1,wing-59,,,Greenhilletal2008,False
mele1250-100_wing-1,mele1250-100_wing-1,wing-59,,,Greenhilletal2008,False
west2516-100_wing-1,west2516-100_wing-1,wing-59,,,Greenhilletal2008,False
sout2856-100_wing-1,sout2856-100_wing-1,wing-61,,,Greenhilletal2008,False
sout2857-100_wing-1,sout2857-100_wing-1,wing-61,,,Greenhilletal2008,False
litz1237-100_wing-1,litz1237-100_wing-1,wing-61,,,Greenhilletal2008,False
nama1268-100_wing-1,nama1268-100_wing-1,wing-61,,,Greenhilletal2008,False
vinm1237-100_wing-1,vinm1237-100_wing-1,wing-61,,,Greenhilletal2008,False
lele1267-100_wing-1,lele1267-100_wing-1,wing-61,,,Greenhilletal2008,False
nati1244-100_wing-1,nati1244-100_wing-1,wing-61,,,Greenhilletal2008,False
ling1265-100_wing-1,ling1265-100_wing-1,wing-61,,,Greenhilletal2008,False
bier1244-100_wing-1,bier1244-100_wing-1,wing-62,,,Greenhilletal2008,False
baki1244-100_wing-1,baki1244-100_wing-1,wing-62,,,Greenhilletal2008,False
lame1260-100_wing-1,lame1260-100_wing-1,wing-62,,,Greenhilletal2008,False
lewo1242-100_wing-1,lewo1242-100_wing-1,wing-62,,,Greenhilletal2008,False
port1285-100_wing-1,port1285-100_wing-1,wing-62,,,Greenhilletal2008,True
mere1242-100_wing-1,mere1242-100_wing-1,wing-63,,,Greenhilletal2008,False
kwam1252-100_wing-1,kwam1252-100_wing-1,wing-65,,,Greenhilletal2008,False
sout2869-100_wing-1,sout2869-100_wing-1,wing-66,,,Greenhilletal2008,False
nort2847-100_wing-1,nort2847-100_wing-1,wing-66,,,Greenhilletal2008,False
whit1269-100_wing-1,whit1269-100_wing-1,wing-66,,,Greenhilletal2008,False
maee1241-100_wing-1,maee1241-100_wing-1,wing-67,,,Greenhilletal2008,False
litz1237-100_wing-1,litz1237-100_wing-1,wing-68,,,Greenhilletal2008,False
nama1268-100_wing-1,nama1268-100_wing-1,wing-68,,,Greenhilletal2008,False
vinm1237-100_wing-1,vinm1237-100_wing-1,wing-68,,,Greenhilletal2008,False
apma1240-100_wing-1,apma1240-100_wing-1,wing-69,,,Greenhilletal2008,False
seke1241-100_wing-1,seke1241-100_wing-1,wing-69,,,Greenhilletal2008,False
labo1244-100_wing-1,labo1244-100_wing-1,wing-69,,,Greenhilletal2008,False
leme1238-100_wing-1,leme1238-100_wing-1,wing-7,,,Greenhilletal2008,False
daka1243-100_wing-1,daka1243-100_wing-1,wing-7,,,Greenhilletal2008,False
paam1238-100_wing-1,paam1238-100_wing-1,wing-7,,,Greenhilletal2008,False
akei1237-100_wing-1,akei1237-100_wing-1,wing-7,,,Greenhilletal2008,False
lonw1238-100_wing-1,lonw1238-100_wing-1,wing-7,,,Greenhilletal2008,False
vure1239-100_wing-1,vure1239-100_wing-1,wing-7,,,Greenhilletal2008,False
vera1241-100_wing-1,vera1241-100_wing-1,wing-7,,,Greenhilletal2008,False
labo1244-100_wing-1,labo1244-100_wing-1,wing-71,,,Greenhilletal2008,False
emae1237-100_wing-1,emae1237-100_wing-1,wing-88,,,Greenhilletal2008,False
west2516-100_wing-1,west2516-100_wing-1,wing-88,,,Greenhilletal2008,False
anei1239-55_womanfemale-1,anei1239-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
futu1245-55_womanfemale-1,futu1245-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
lena1238-55_womanfemale-1,lena1238-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
emae1237-55_womanfemale-1,emae1237-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
mele1250-55_womanfemale-1,mele1250-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
mele1250-55_womanfemale-2,mele1250-55_womanfemale-2,womanfemale-1,,,Greenhilletal2008,False
mele1250-55_womanfemale-4,mele1250-55_womanfemale-4,womanfemale-1,,,Greenhilletal2008,False
west2516-55_womanfemale-1,west2516-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
west2516-55_womanfemale-2,west2516-55_womanfemale-2,womanfemale-1,,,Greenhilletal2008,False
motl1237-55_womanfemale-1,motl1237-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
siee1239-55_womanfemale-1,siee1239-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
urav1235-55_womanfemale-1,urav1235-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
mere1242-55_womanfemale-1,mere1242-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
nama1268-55_womanfemale-1,nama1268-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
saaa1241-55_womanfemale-1,saaa1241-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
daka1243-55_womanfemale-1,daka1243-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
paam1238-55_womanfemale-1,paam1238-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
tutu1241-55_womanfemale-1,tutu1241-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
lonw1238-55_womanfemale-1,lonw1238-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
kwam1252-55_womanfemale-1,kwam1252-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
sout2869-55_womanfemale-1,sout2869-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
malo1243-55_womanfemale-1,malo1243-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
cent2058-55_womanfemale-1,cent2058-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
nort2847-55_womanfemale-1,nort2847-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
mota1237-55_womanfemale-1,mota1237-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
mota1237-55_womanfemale-2,mota1237-55_womanfemale-2,womanfemale-1,,,Greenhilletal2008,False
mafe1237-55_womanfemale-1,mafe1237-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
nort2839-55_womanfemale-1,nort2839-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
whit1269-55_womanfemale-1,whit1269-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
rere1240-55_womanfemale-1,rere1240-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
unua1237-55_womanfemale-1,unua1237-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
malu1245-55_womanfemale-1,malu1245-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
maee1241-55_womanfemale-1,maee1241-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
urip1239-55_womanfemale-1,urip1239-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
hano1246-55_womanfemale-1,hano1246-55_womanfemale-1,womanfemale-1,,,Greenhilletal2008,False
malu1245-55_womanfemale-1,malu1245-55_womanfemale-1,womanfemale-101,,,Greenhilletal2008,False
maee1241-55_womanfemale-1,maee1241-55_womanfemale-1,womanfemale-101,,,Greenhilletal2008,False
axam1237-55_womanfemale-1,axam1237-55_womanfemale-1,womanfemale-103,,,Greenhilletal2008,False
mask1242-55_womanfemale-1,mask1242-55_womanfemale-1,womanfemale-103,,,Greenhilletal2008,False
futu1245-55_womanfemale-1,futu1245-55_womanfemale-1,womanfemale-106,,,Greenhilletal2008,False
emae1237-55_womanfemale-1,emae1237-55_womanfemale-1,womanfemale-106,,,Greenhilletal2008,False
mele1250-55_womanfemale-1,mele1250-55_womanfemale-1,womanfemale-106,,,Greenhilletal2008,False
mele1250-55_womanfemale-4,mele1250-55_womanfemale-4,womanfemale-106,,,Greenhilletal2008,False
west2516-55_womanfemale-1,west2516-55_womanfemale-1,womanfemale-106,,,Greenhilletal2008,False
nama1268-55_womanfemale-1,nama1268-55_womanfemale-1,womanfemale-106,,,Greenhilletal2008,False
saaa1241-55_womanfemale-1,saaa1241-55_womanfemale-1,womanfemale-106,,,Greenhilletal2008,False
daka1243-55_womanfemale-1,daka1243-55_womanfemale-1,womanfemale-106,,,Greenhilletal2008,False
paam1238-55_womanfemale-1,paam1238-55_womanfemale-1,womanfemale-106,,,Greenhilletal2008,False
tutu1241-55_womanfemale-1,tutu1241-55_womanfemale-1,womanfemale-106,,,Greenhilletal2008,False
malo1243-55_womanfemale-1,malo1243-55_womanfemale-1,womanfemale-106,,,Greenhilletal2008,False
cent2058-55_womanfemale-1,cent2058-55_womanfemale-1,womanfemale-106,,,Greenhilletal2008,False
mota1237-55_womanfemale-1,mota1237-55_womanfemale-1,womanfemale-106,,,Greenhilletal2008,False
mafe1237-55_womanfemale-1,mafe1237-55_womanfemale-1,womanfemale-106,,,Greenhilletal2008,False
nort2839-55_womanfemale-1,nort2839-55_womanfemale-1,womanfemale-106,,,Greenhilletal2008,False
hano1246-55_womanfemale-1,hano1246-55_womanfemale-1,womanfemale-106,,,Greenhilletal2008,False
sout2857-55_womanfemale-1,sout2857-55_womanfemale-1,womanfemale-23,,,Greenhilletal2008,False
katb1237-55_womanfemale-1,katb1237-55_womanfemale-1,womanfemale-23,,,Greenhilletal2008,False
vinm1237-55_womanfemale-1,vinm1237-55_womanfemale-1,womanfemale-23,,,Greenhilletal2008,False
nati1244-55_womanfemale-1,nati1244-55_womanfemale-1,womanfemale-23,,,Greenhilletal2008,False
ling1265-55_womanfemale-1,ling1265-55_womanfemale-1,womanfemale-23,,,Greenhilletal2008,False
nese1235-55_womanfemale-2,nese1235-55_womanfemale-2,womanfemale-24,,,Greenhilletal2008,False
mara1399-55_womanfemale-1,mara1399-55_womanfemale-1,womanfemale-24,,,Greenhilletal2008,False
mara1399-55_womanfemale-2,mara1399-55_womanfemale-2,womanfemale-24,,,Greenhilletal2008,False
bign1238-55_womanfemale-1,bign1238-55_womanfemale-1,womanfemale-24,,,Greenhilletal2008,False
anei1239-55_womanfemale-1,anei1239-55_womanfemale-1,womanfemale-35,,,Greenhilletal2008,False
lena1238-55_womanfemale-1,lena1238-55_womanfemale-1,womanfemale-35,,,Greenhilletal2008,False
mele1250-55_womanfemale-3,mele1250-55_womanfemale-3,womanfemale-35,,,Greenhilletal2008,False
siee1239-55_womanfemale-1,siee1239-55_womanfemale-1,womanfemale-35,,,Greenhilletal2008,False
urav1235-55_womanfemale-1,urav1235-55_womanfemale-1,womanfemale-35,,,Greenhilletal2008,False
kwam1252-55_womanfemale-1,kwam1252-55_womanfemale-1,womanfemale-35,,,Greenhilletal2008,False
sout2869-55_womanfemale-1,sout2869-55_womanfemale-1,womanfemale-35,,,Greenhilletal2008,False
nort2847-55_womanfemale-1,nort2847-55_womanfemale-1,womanfemale-35,,,Greenhilletal2008,False
mota1237-55_womanfemale-2,mota1237-55_womanfemale-2,womanfemale-35,,,Greenhilletal2008,False
whit1269-55_womanfemale-1,whit1269-55_womanfemale-1,womanfemale-35,,,Greenhilletal2008,False
sout2856-55_womanfemale-1,sout2856-55_womanfemale-1,womanfemale-37,,,Greenhilletal2008,False
apma1240-55_womanfemale-1,apma1240-55_womanfemale-1,womanfemale-37,,,Greenhilletal2008,False
seke1241-55_womanfemale-1,seke1241-55_womanfemale-1,womanfemale-37,,,Greenhilletal2008,False
mele1250-55_womanfemale-2,mele1250-55_womanfemale-2,womanfemale-41,,,Greenhilletal2008,False
west2516-55_womanfemale-2,west2516-55_womanfemale-2,womanfemale-41,,,Greenhilletal2008,False
lonw1238-55_womanfemale-1,lonw1238-55_womanfemale-1,womanfemale-41,,,Greenhilletal2008,False
motl1237-55_womanfemale-1,motl1237-55_womanfemale-1,womanfemale-72,,,Greenhilletal2008,False
mere1242-55_womanfemale-1,mere1242-55_womanfemale-1,womanfemale-73,,,Greenhilletal2008,False
rere1240-55_womanfemale-1,rere1240-55_womanfemale-1,womanfemale-74,,,Greenhilletal2008,False
unua1237-55_womanfemale-1,unua1237-55_womanfemale-1,womanfemale-74,,,Greenhilletal2008,False
urip1239-55_womanfemale-1,urip1239-55_womanfemale-1,womanfemale-74,,,Greenhilletal2008,False
arak1252-55_womanfemale-1,arak1252-55_womanfemale-1,womanfemale-77,,,Greenhilletal2008,False
akei1237-55_womanfemale-1,akei1237-55_womanfemale-1,womanfemale-77,,,Greenhilletal2008,False
vure1239-55_womanfemale-1,vure1239-55_womanfemale-1,womanfemale-78,,,Greenhilletal2008,False
port1285-55_womanfemale-1,port1285-55_womanfemale-1,womanfemale-78,,,Greenhilletal2008,False
bier1244-55_womanfemale-1,bier1244-55_womanfemale-1,womanfemale-79,,,Greenhilletal2008,False
lame1260-55_womanfemale-1,lame1260-55_womanfemale-1,womanfemale-79,,,Greenhilletal2008,False
lewo1242-55_womanfemale-1,lewo1242-55_womanfemale-1,womanfemale-79,,,Greenhilletal2008,False
baki1244-55_womanfemale-1,baki1244-55_womanfemale-1,womanfemale-80,,,Greenhilletal2008,False
sout2859-55_womanfemale-1,sout2859-55_womanfemale-1,womanfemale-81,,,Greenhilletal2008,False
saka1289-55_womanfemale-1,saka1289-55_womanfemale-1,womanfemale-82,,,Greenhilletal2008,False
tang1347-55_womanfemale-1,tang1347-55_womanfemale-1,womanfemale-83,,,Greenhilletal2008,False
tolo1255-55_womanfemale-1,tolo1255-55_womanfemale-1,womanfemale-83,,,Greenhilletal2008,False
lele1267-55_womanfemale-1,lele1267-55_womanfemale-1,womanfemale-84,,,Greenhilletal2008,False
litz1237-55_womanfemale-1,litz1237-55_womanfemale-1,womanfemale-87,,,Greenhilletal2008,False
aulu1238-55_womanfemale-1,aulu1238-55_womanfemale-1,womanfemale-88,,,Greenhilletal2008,False
leme1238-55_womanfemale-1,leme1238-55_womanfemale-1,womanfemale-90,,,Greenhilletal2008,False
vera1241-55_womanfemale-1,vera1241-55_womanfemale-1,womanfemale-90,,,Greenhilletal2008,False
labo1244-55_womanfemale-1,labo1244-55_womanfemale-1,womanfemale-95,,,Greenhilletal2008,False
nati1244-127_woodsforest-1,nati1244-127_woodsforest-1,woodsforest-108,,,Greenhilletal2008,False
paam1238-127_woodsforest-1,paam1238-127_woodsforest-1,woodsforest-109,,,Greenhilletal2008,False
anei1239-127_woodsforest-1,anei1239-127_woodsforest-1,woodsforest-110,,,Greenhilletal2008,False
nort2847-127_woodsforest-1,nort2847-127_woodsforest-1,woodsforest-123,,,Greenhilletal2008,False
west2516-127_woodsforest-1,west2516-127_woodsforest-1,woodsforest-13,,,Greenhilletal2008,False
emae1237-127_woodsforest-1,emae1237-127_woodsforest-1,woodsforest-14,,,Greenhilletal2008,False
west2516-127_woodsforest-2,west2516-127_woodsforest-2,woodsforest-14,,,Greenhilletal2008,False
west2516-127_woodsforest-1,west2516-127_woodsforest-1,woodsforest-15,,,Greenhilletal2008,False
futu1245-127_woodsforest-1,futu1245-127_woodsforest-1,woodsforest-18,,,Greenhilletal2008,False
sout2856-127_woodsforest-1,sout2856-127_woodsforest-1,woodsforest-18,,,Greenhilletal2008,False
lele1267-127_woodsforest-1,lele1267-127_woodsforest-1,woodsforest-18,,,Greenhilletal2008,False
akei1237-127_woodsforest-1,akei1237-127_woodsforest-1,woodsforest-2,,,Greenhilletal2008,False
malo1243-127_woodsforest-1,malo1243-127_woodsforest-1,woodsforest-2,,,Greenhilletal2008,False
nati1244-127_woodsforest-1,nati1244-127_woodsforest-1,woodsforest-2,,,Greenhilletal2008,False
malu1245-127_woodsforest-1,malu1245-127_woodsforest-1,woodsforest-2,,,Greenhilletal2008,False
port1285-127_woodsforest-1,port1285-127_woodsforest-1,woodsforest-2,,,Greenhilletal2008,False
axam1237-127_woodsforest-1,axam1237-127_woodsforest-1,woodsforest-2,,,Greenhilletal2008,False
mask1242-127_woodsforest-1,mask1242-127_woodsforest-1,woodsforest-2,,,Greenhilletal2008,False
seke1241-127_woodsforest-1,seke1241-127_woodsforest-1,woodsforest-41,,,Greenhilletal2008,False
sout2857-127_woodsforest-1,sout2857-127_woodsforest-1,woodsforest-43,,,Greenhilletal2008,False
siee1239-127_woodsforest-1,siee1239-127_woodsforest-1,woodsforest-57,,,Greenhilletal2008,False
urav1235-127_woodsforest-1,urav1235-127_woodsforest-1,woodsforest-57,,,Greenhilletal2008,False
motl1237-127_woodsforest-1,motl1237-127_woodsforest-1,woodsforest-60,,,Greenhilletal2008,False
vure1239-127_woodsforest-1,vure1239-127_woodsforest-1,woodsforest-60,,,Greenhilletal2008,False
vera1241-127_woodsforest-1,vera1241-127_woodsforest-1,woodsforest-60,,,Greenhilletal2008,True
mota1237-127_woodsforest-1,mota1237-127_woodsforest-1,woodsforest-60,,,Greenhilletal2008,False
litz1237-127_woodsforest-1,litz1237-127_woodsforest-1,woodsforest-61,,,Greenhilletal2008,False
mere1242-127_woodsforest-1,mere1242-127_woodsforest-1,woodsforest-61,,,Greenhilletal2008,False
vinm1237-127_woodsforest-1,vinm1237-127_woodsforest-1,woodsforest-61,,,Greenhilletal2008,False
katb1237-127_woodsforest-1,katb1237-127_woodsforest-1,woodsforest-69,,,Greenhilletal2008,False
saka1289-127_woodsforest-1,saka1289-127_woodsforest-1,woodsforest-7,,,Greenhilletal2008,False
cent2058-127_woodsforest-1,cent2058-127_woodsforest-1,woodsforest-7,,,Greenhilletal2008,True
mafe1237-127_woodsforest-1,mafe1237-127_woodsforest-1,woodsforest-7,,,Greenhilletal2008,True
nama1268-127_woodsforest-1,nama1268-127_woodsforest-1,woodsforest-78,,,Greenhilletal2008,False
bier1244-127_woodsforest-1,bier1244-127_woodsforest-1,woodsforest-79,,,Greenhilletal2008,False
saaa1241-127_woodsforest-1,saaa1241-127_woodsforest-1,woodsforest-83,,,Greenhilletal2008,False
lonw1238-127_woodsforest-1,lonw1238-127_woodsforest-1,woodsforest-83,,,Greenhilletal2008,False
saaa1241-127_woodsforest-1,saaa1241-127_woodsforest-1,woodsforest-85,,,Greenhilletal2008,False
lonw1238-127_woodsforest-1,lonw1238-127_woodsforest-1,woodsforest-85,,,Greenhilletal2008,False
port1285-127_woodsforest-1,port1285-127_woodsforest-1,woodsforest-87,,,Greenhilletal2008,False
axam1237-127_woodsforest-1,axam1237-127_woodsforest-1,woodsforest-87,,,Greenhilletal2008,False
mask1242-127_woodsforest-1,mask1242-127_woodsforest-1,woodsforest-87,,,Greenhilletal2008,False
paam1238-127_woodsforest-1,paam1238-127_woodsforest-1,woodsforest-88,,,Greenhilletal2008,False
malu1245-127_woodsforest-1,malu1245-127_woodsforest-1,woodsforest-88,,,Greenhilletal2008,False
akei1237-127_woodsforest-1,akei1237-127_woodsforest-1,woodsforest-89,,,Greenhilletal2008,False
malo1243-127_woodsforest-1,malo1243-127_woodsforest-1,woodsforest-89,,,Greenhilletal2008,False
rere1240-127_woodsforest-1,rere1240-127_woodsforest-1,woodsforest-90,,,Greenhilletal2008,False
unua1237-127_woodsforest-1,unua1237-127_woodsforest-1,woodsforest-90,,,Greenhilletal2008,False
aulu1238-127_woodsforest-1,aulu1238-127_woodsforest-1,woodsforest-90,,,Greenhilletal2008,False
maee1241-127_woodsforest-1,maee1241-127_woodsforest-1,woodsforest-90,,,Greenhilletal2008,False
urip1239-127_woodsforest-1,urip1239-127_woodsforest-1,woodsforest-90,,,Greenhilletal2008,False
bign1238-127_woodsforest-1,bign1238-127_woodsforest-1,woodsforest-92,,,Greenhilletal2008,True
labo1244-127_woodsforest-1,labo1244-127_woodsforest-1,woodsforest-94,,,Greenhilletal2008,False
sout2869-127_woodsforest-1,sout2869-127_woodsforest-1,woodsforest-96,,,Greenhilletal2008,False
lame1260-127_woodsforest-1,lame1260-127_woodsforest-1,woodsforest-96,,,Greenhilletal2008,False
lewo1242-127_woodsforest-1,lewo1242-127_woodsforest-1,woodsforest-96,,,Greenhilletal2008,False
kwam1252-127_woodsforest-1,kwam1252-127_woodsforest-1,woodsforest-98,,,Greenhilletal2008,False
lena1238-127_woodsforest-1,lena1238-127_woodsforest-1,woodsforest-99,,,Greenhilletal2008,False
whit1269-127_woodsforest-1,whit1269-127_woodsforest-1,woodsforest-99,,,Greenhilletal2008,False
saka1289-107_wormearthworm-1,saka1289-107_wormearthworm-1,wormearthworm-1,,,Greenhilletal2008,False
mele1250-107_wormearthworm-1,mele1250-107_wormearthworm-1,wormearthworm-1,,,Greenhilletal2008,False
sout2856-107_wormearthworm-1,sout2856-107_wormearthworm-1,wormearthworm-1,,,Greenhilletal2008,False
motl1237-107_wormearthworm-1,motl1237-107_wormearthworm-1,wormearthworm-1,,,Greenhilletal2008,False
nama1268-107_wormearthworm-1,nama1268-107_wormearthworm-1,wormearthworm-1,,,Greenhilletal2008,False
vinm1237-107_wormearthworm-1,vinm1237-107_wormearthworm-1,wormearthworm-1,,,Greenhilletal2008,False
hano1246-107_wormearthworm-1,hano1246-107_wormearthworm-1,wormearthworm-1,,,Greenhilletal2008,False
mari1426-107_wormearthworm-1,mari1426-107_wormearthworm-1,wormearthworm-1,,,Greenhilletal2008,False
apma1240-107_wormearthworm-1,apma1240-107_wormearthworm-1,wormearthworm-22,,,Greenhilletal2008,False
sout2857-107_wormearthworm-1,sout2857-107_wormearthworm-1,wormearthworm-24,,,Greenhilletal2008,False
seke1241-107_wormearthworm-1,seke1241-107_wormearthworm-1,wormearthworm-25,,,Greenhilletal2008,False
lena1238-107_wormearthworm-1,lena1238-107_wormearthworm-1,wormearthworm-38,,,Greenhilletal2008,False
sout2857-107_wormearthworm-2,sout2857-107_wormearthworm-2,wormearthworm-64,,,Greenhilletal2008,False
katb1237-107_wormearthworm-1,katb1237-107_wormearthworm-1,wormearthworm-64,,,Greenhilletal2008,False
nati1244-107_wormearthworm-1,nati1244-107_wormearthworm-1,wormearthworm-64,,,Greenhilletal2008,False
ling1265-107_wormearthworm-1,ling1265-107_wormearthworm-1,wormearthworm-64,,,Greenhilletal2008,False
aulu1238-107_wormearthworm-1,aulu1238-107_wormearthworm-1,wormearthworm-64,,,Greenhilletal2008,False
axam1237-107_wormearthworm-1,axam1237-107_wormearthworm-1,wormearthworm-64,,,Greenhilletal2008,False
mask1242-107_wormearthworm-1,mask1242-107_wormearthworm-1,wormearthworm-64,,,Greenhilletal2008,False
aulu1238-107_wormearthworm-1,aulu1238-107_wormearthworm-1,wormearthworm-65,,,Greenhilletal2008,False
urip1239-107_wormearthworm-1,urip1239-107_wormearthworm-1,wormearthworm-66,,,Greenhilletal2008,False
labo1244-107_wormearthworm-1,labo1244-107_wormearthworm-1,wormearthworm-67,,,Greenhilletal2008,False
sout2857-107_wormearthworm-2,sout2857-107_wormearthworm-2,wormearthworm-68,,,Greenhilletal2008,False
katb1237-107_wormearthworm-1,katb1237-107_wormearthworm-1,wormearthworm-68,,,Greenhilletal2008,False
mara1399-107_wormearthworm-1,mara1399-107_wormearthworm-1,wormearthworm-68,,,Greenhilletal2008,False
labo1244-107_wormearthworm-1,labo1244-107_wormearthworm-1,wormearthworm-68,,,Greenhilletal2008,False
nati1244-107_wormearthworm-1,nati1244-107_wormearthworm-1,wormearthworm-68,,,Greenhilletal2008,False
ling1265-107_wormearthworm-1,ling1265-107_wormearthworm-1,wormearthworm-68,,,Greenhilletal2008,False
rere1240-107_wormearthworm-1,rere1240-107_wormearthworm-1,wormearthworm-68,,,Greenhilletal2008,False
rere1240-107_wormearthworm-2,rere1240-107_wormearthworm-2,wormearthworm-68,,,Greenhilletal2008,False
rere1240-107_wormearthworm-3,rere1240-107_wormearthworm-3,wormearthworm-68,,,Greenhilletal2008,False
unua1237-107_wormearthworm-1,unua1237-107_wormearthworm-1,wormearthworm-68,,,Greenhilletal2008,False
aulu1238-107_wormearthworm-1,aulu1238-107_wormearthworm-1,wormearthworm-68,,,Greenhilletal2008,False
